,1,1,001,000242,202508,,,リョーキ営業統括本部,リョーキ営業統括本部,2663,30,30,20,5.2.20,5.2.20,5.6.30,5.6.30,広島銀行,広島銀行,,横川支店,横川支店,199301,199301,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,1,,,testuser
,1,2,001,000242,202508,,,同上,同上,2117,30,30,20,5.4.20,5.4.20,5.8.31,5.8.31,同上,同上,,同上,同上,504716,504716,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,2,,,testuser
,1,3,001,000242,202508,,,日本通信紙広島,日本通信紙広島,2664,30,30,20,5.3.31,5.3.31,5.7.31,5.7.31,みずほ銀行,みずほ銀行,,銀座中央支店,銀座中央支店,7197746,7197746,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3,,,testuser
,1,4,001,000242,202508,,,同上,同上,2117,30,30,20,5.4.28,5.4.28,5.8.31,5.8.31,同上,同上,,同上,同上,2736206,2736206,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,4,,,testuser
,1,5,001,000242,202508,,,DNPデータテクノ,DNPデータテクノ,2665,30,30,20,5.3.24,5.3.24,5.7.5,5.7.5,同上,同上,,市ヶ谷支店,市ヶ谷支店,374308,374308,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,5,,,testuser
,1,6,001,000242,202508,,,同上,同上,2117,30,30,20,5.4.24,5.4.24,5.8.7,5.8.7,同上,同上,,同上,同上,427548,427548,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,6,,,testuser
,1,7,001,000242,202508,,,トッパンインフォ本社,トッパンインフォ本社,2666,30,30,20,5.4.3,5.4.3,5.7.10,5.7.10,三菱UFJ銀行,三菱UFJ銀行,,本店,本店,2009260,2009260,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,7,,,testuser
,1,8,001,000242,202508,,,テンタック,テンタック,2667,30,30,20,5.3.31,5.3.31,5.7.31,5.7.31,同上,同上,,本所,本所,674828,674828,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,8,,,testuser
,1,9,001,000242,202508,,,同上,同上,2117,30,30,20,5.4.28,5.4.28,5.8.31,5.8.31,同上,同上,,同上,同上,750200,750200,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,9,,,testuser
,1,10,001,000242,202508,,,サンテック,サンテック,2668,30,30,20,5.3.31,5.3.31,5.7.31,5.7.31,同上,同上,,尼崎駅前支店,尼崎駅前支店,1807619,1807619,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,10,,,testuser
,1,11,001,000242,202508,,,同上,同上,2117,30,30,20,5.4.28,5.4.28,5.8.31,5.8.31,同上,同上,,同上,同上,2730585,2730585,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,11,,,testuser
,1,12,001,000242,202508,,,パール工業(株),パール工業(株),2669,30,30,20,5.4.3,5.4.3,5.7.31,5.7.31,同上,同上,,堺支店,堺支店,278446,278446,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,12,,,testuser
