20250725171302960,1,1,001,000304,202507,,,備忘勘定,備忘勘定,2608,30,30,20,,,,,,,,,,1,1,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,1,,,testuser
20250725171302960,1,2,001,000304,202507,,,(株)新栄,(株)新栄,2614,30,30,20,4.6.10,4.6.10,4.10.5,4.10.5,,,,,,1606000,1606000,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,2,,,testuser
20250725171302960,1,3,001,000304,202507,,,(株)新生組,(株)新生組,2610,30,30,20,4.6.10,4.6.10,4.10.10,4.10.10,,,,,,1711000,1711000,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3,,,testuser
20250725171302960,1,4,001,000304,202507,,,上田工業(株),上田工業(株),2615,30,30,20,4.6.20,4.6.20,4.10.15,4.10.15,,,,,,640000,640000,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,4,,,testuser
20250725171302960,1,5,001,000304,202507,,,(株)岩田組,(株)岩田組,2609,30,30,20,4.6.30,4.6.30,4.10.31,4.10.31,,,,,,580000,580000,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,5,,,testuser
20250725171302960,1,6,001,000304,202507,,,(株)新生組,(株)新生組,2610,30,30,20,4.7.11,4.7.11,4.11.10,4.11.10,,,,,,3000000,3000000,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,6,,,testuser
20250725171302960,1,7,001,000304,202507,,,(株)新生組,(株)新生組,2610,30,30,20,4.7.11,4.7.11,4.11.10,4.11.10,,,,,,462000,462000,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,7,,,testuser
20250725171302960,1,8,001,000304,202507,,,(株)岩田組,(株)岩田組,2609,30,30,20,4.7.29,4.7.29,4.11.30,4.11.30,,,,,,860000,860000,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,8,,,testuser
20250725171302960,1,9,001,000304,202507,,,(株)新生組,(株)新生組,2610,30,30,20,4.8.10,4.8.10,4.12.10,4.12.10,,,,,,2000000,2000000,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,9,,,testuser
20250725171302960,1,10,001,000304,202507,,,(株)新生組,(株)新生組,2610,30,30,20,4.8.10,4.8.10,4.12.10,4.12.10,,,,,,1253000,1253000,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,10,,,testuser
20250725171302960,1,11,001,000304,202507,,,(株)本田建設,(株)本田建設,2616,30,30,20,4.8.10,4.8.10,4.11.30,4.11.30,,,,,,1100000,1100000,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,11,,,testuser
20250725171302960,1,12,001,000304,202507,,,(株)大林組,(株)大林組,2612,30,30,20,4.8.12,4.8.12,4.10.15,4.10.15,,,,,,7500000,7500000,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,12,,,testuser
20250725171302960,1,13,001,000304,202507,,,南生建設(株),南生建設(株),2617,30,30,20,4.8.25,4.8.25,4.10.25,4.10.25,,,,,,1500000,1500000,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,13,,,testuser
20250725171302960,1,14,001,000304,202507,,,(株)新生組,(株)新生組,2610,30,30,20,4.9.12,4.9.12,5.1.10,5.1.10,,,,,,1415000,1415000,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,14,,,testuser
20250725171302960,1,15,001,000304,202507,,,上田工業(株),上田工業(株),2615,30,30,20,4.9.20,4.9.20,5.1.15,5.1.15,,,,,,490000,490000,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,15,,,testuser
20250725171302960,1,16,001,000304,202507,,,南生建設(株),南生建設(株),2617,30,30,20,4.9.26,4.9.26,4.11.25,4.11.25,,,,,,1300000,1300000,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,16,,,testuser
20250725171302960,1,17,001,000304,202507,,,松尾建設(株),松尾建設(株),2618,30,30,20,4.9.26,4.9.26,5.1.25,5.1.25,,,,,,522000,522000,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,17,,,testuser
20250725171302960,1,18,001,000304,202507,,,備忘勘定,備忘勘定,2608,30,30,20,,,,,,,,,,1,1,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,1,,,testuser
20250725171302960,1,19,001,000304,202507,,,(株)新栄,(株)新栄,2614,30,30,20,4.6.10,4.6.10,4.10.5,4.10.5,,,,,,1606000,1606000,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,2,,,testuser
20250725171302960,1,20,001,000304,202507,,,(株)新生組,(株)新生組,2610,30,30,20,4.6.10,4.6.10,4.10.10,4.10.10,,,,,,1711000,1711000,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3,,,testuser
20250725171302960,1,21,001,000304,202507,,,上田工業(株),上田工業(株),2615,30,30,20,4.6.20,4.6.20,4.10.15,4.10.15,,,,,,640000,640000,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,4,,,testuser
20250725171302960,1,22,001,000304,202507,,,(株)岩田組,(株)岩田組,2609,30,30,20,4.6.30,4.6.30,4.10.31,4.10.31,,,,,,580000,580000,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,5,,,testuser
