20250718182500800,1,1,001,000084,202507,北陸電機製造(株),北陸電機製造(株),769,令4・11・30,令4・11・30,令5・4・30,令5・4・30,1800000,1800000,,,,,,,裏書松田金属工業(株),裏書松田金属工業(株)
20250718182500800,1,2,001,000084,202507,北陸電機製造(株),北陸電機製造(株),769,令4・11・30,令4・11・30,令5・4・30,令5・4・30,5000000,5000000,,,,,商工組合中央金庫,商工組合中央金庫,割引,割引
20250718182500800,1,3,001,000084,202507,北陸電機製造(株),北陸電機製造(株),769,令4・11・30,令4・11・30,令5・4・30,令5・4・30,2698645,2698645,,,,,商工組合中央金庫,商工組合中央金庫,割引,割引
20250718182500800,1,4,001,000084,202507,北陸電機製造(株),北陸電機製造(株),769,令4・12・28,令4・12・28,令5・5・31,令5・5・31,2200000,2200000,,,,,,,裏書松田金属工業(株),裏書松田金属工業(株)
20250718182500800,1,5,001,000084,202507,北陸電機製造(株),北陸電機製造(株),769,令4・12・28,令4・12・28,令5・5・31,令5・5・31,9400000,9400000,,,,,城北信用金庫,城北信用金庫,割引,割引
20250718182500800,1,6,001,000084,202507,北陸電機製造(株),北陸電機製造(株),769,令4・12・28,令4・12・28,令5・5・31,令5・5・31,2692540,2692540,,,,,きらぼし銀行,きらぼし銀行,割引,割引
20250718182500800,1,7,001,000084,202507,フィルネクスト(株),フィルネクスト(株),770,令4・12・12,令4・12・12,令5・4・13,令5・4・13,3000000,3000000,,,,,,,裏書住化積水フィルム(株),裏書住化積水フィルム(株)
20250718182500800,1,8,001,000084,202507,フィルネクスト(株),フィルネクスト(株),770,令4・12・12,令4・12・12,令5・4・13,令5・4・13,696748,696748,,,,,,,裏書住化積水フィルム(株),裏書住化積水フィルム(株)
20250718182500800,1,9,001,000084,202507,フィルネクスト(株),フィルネクスト(株),770,令4・12・12,令4・12・12,令5・4・13,令5・4・13,1508196,1508196,,,,,城北信用金庫,城北信用金庫,割引,割引
20250718182500800,1,10,001,000084,202507,フィルネクスト(株),フィルネクスト(株),770,令5・1・13,令5・1・13,令5・5・13,令5・5・13,3000000,3000000,,,,,,,裏書住化積水フィルム(株),裏書住化積水フィルム(株)
20250718182500800,1,11,001,000084,202507,フィルネクスト(株),フィルネクスト(株),770,令5・1・13,令5・1・13,令5・5・13,令5・5・13,166086,166086,,,,,,,裏書住化積水フィルム(株),裏書住化積水フィルム(株)
20250718182500800,1,12,001,000084,202507,フィルネクスト(株),フィルネクスト(株),770,令5・1・13,令5・1・13,令5・5・13,令5・5・13,507480,507480,,,,,きらぼし銀行,きらぼし銀行,割引,割引
20250718182500800,1,13,001,000084,202507,フィルネクスト(株),フィルネクスト(株),770,令5・2・10,令5・2・10,令5・6・13,令5・6・13,3000000,3000000,,,,,,,裏書住化積水フィルム(株),裏書住化積水フィルム(株)
20250718182500800,1,14,001,000084,202507,フィルネクスト(株),フィルネクスト(株),770,令5・2・10,令5・2・10,令5・6・13,令5・6・13,410352,410352,,,,,,,裏書住化積水フィルム(株),裏書住化積水フィルム(株)
20250718182500800,1,15,001,000084,202507,フィルネクスト(株),フィルネクスト(株),770,令5・2・10,令5・2・10,令5・6・13,令5・6・13,436870,436870,,,,,,,,
20250718182500800,1,16,001,000084,202507,フィルネクスト(株),フィルネクスト(株),770,令5・3・10,令5・3・10,令5・7・13,令5・7・13,3000000,3000000,,,,,,,裏書住化積水フィルム(株),裏書住化積水フィルム(株)
20250718182500800,1,17,001,000084,202507,フィルネクスト(株),フィルネクスト(株),770,令5・3・10,令5・3・10,令5・7・13,令5・7・13,780982,780982,,,,,,,裏書住化積水フィルム(株),裏書住化積水フィルム(株)
20250718182500800,1,18,001,000084,202507,フィルネクスト(株),フィルネクスト(株),770,令5・3・10,令5・3・10,令5・7・13,令5・7・13,1680383,1680383,,,,,,,,
20250718182500800,1,19,001,000084,202507,(株)前田電機製作所,(株)前田電機製作所,771,令4・12・26,令4・12・26,令5・4・20,令5・4・20,178834,178834,,,,,きらぼし銀行,きらぼし銀行,割引,割引
20250718182500800,1,20,001,000084,202507,(株)前田電機製作所,(株)前田電機製作所,771,令5・1・25,令5・1・25,令5・5・20,令5・5・20,145882,145882,,,,,きらぼし銀行,きらぼし銀行,割引,割引
20250718182500800,1,21,001,000084,202507,有沢総業(株),有沢総業(株),772,令4・12・29,令4・12・29,令5・4・30,令5・4・30,1583888,1583888,,,,,きらぼし銀行,きらぼし銀行,割引,割引
20250718182500800,1,22,001,000084,202507,有沢総業(株),有沢総業(株),772,令5・1・31,令5・1・31,令5・5・31,令5・5・31,1763097,1763097,,,,,きらぼし銀行,きらぼし銀行,割引,割引
20250718182500800,1,23,001,000084,202507,有沢総業(株),有沢総業(株),772,令5・2・28,令5・2・28,令5・6・30,令5・6・30,265530,265530,,,,,,,,
20250718182500800,1,24,001,000084,202507,有沢総業(株),有沢総業(株),772,令5・3・31,令5・3・31,令5・7・31,令5・7・31,991547,991547,,,,,,,,
20250718182500800,1,25,001,000084,202507,千代田空調機器(株),千代田空調機器(株),773,令4・12・30,令4・12・30,令5・4・30,令5・4・30,428175,428175,,,,,城北信用金庫,城北信用金庫,割引,割引
20250718182500800,1,26,001,000084,202507,千代田空調機器(株),千代田空調機器(株),773,令5・1・31,令5・1・31,令5・5・31,令5・5・31,860035,860035,,,,,きらぼし銀行,きらぼし銀行,割引,割引
20250718182500800,1,27,001,000084,202507,(株)ヨシデン,(株)ヨシデン,774,令4・12・30,令4・12・30,令5・4・30,令5・4・30,2411951,2411951,,,,,きらぼし銀行,きらぼし銀行,割引,割引
20250718182500800,1,28,001,000084,202507,(株)ヨシデン,(株)ヨシデン,774,令4・12・30,令4・12・30,令4・12・30,令4・12・30,9000000,9000000,,,,,城北信用金庫,城北信用金庫,割引,割引
20250718182500800,1,29,001,000084,202507,(株)ヨシデン,(株)ヨシデン,774,令5・1・31,令5・1・31,令5・5・31,令5・5・31,6074077,6074077,,,,,きらぼし銀行,きらぼし銀行,割引,割引
20250718182500800,1,30,001,000084,202507,(株)ヨシデン,(株)ヨシデン,774,令5・1・31,令5・1・31,令5・5・31,令5・5・31,10000000,10000000,,,,,城北信用金庫,城北信用金庫,割引,割引
20250718182500800,1,31,001,000084,202507,(株)ヨシデン,(株)ヨシデン,774,令5・2・28,令5・2・28,令5・6・30,令5・6・30,6000000,6000000,,,,,きらぼし銀行,きらぼし銀行,割引,割引
20250718182500800,1,32,001,000084,202507,(株)ヨシデン,(株)ヨシデン,774,令5・2・28,令5・2・28,令5・6・30,令5・6・30,8990547,8990547,,,,,城北信用金庫,城北信用金庫,割引,割引
20250718182500800,1,33,001,000084,202507,(株)ヨシデン,(株)ヨシデン,774,令5・3・31,令5・3・31,令5・7・31,令5・7・31,14455938,14455938,,,,,,,,
