20250725171302420,1,1,001,000247,202507,,,(株)ワキタ,(株)ワキタ,2565,30,30,20,R4.4.15,R4.4.15,R4.5.15,R4.5.15,三菱UFJ/中之島,三菱UFJ/中之島,,,,13193563,13193563,,,,4枚,4枚,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,1,,,testuser
20250725171302420,1,2,001,000247,202507,,,美建工業(株),美建工業(株),2566,30,30,20,R4.4.21,R4.4.21,R4.7.31,R4.7.31,山陰合同/出雲,山陰合同/出雲,,,,10906000,10906000,,,,7枚,7枚,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,2,,,testuser
20250725171302420,1,3,001,000247,202507,,,知光建材(有),知光建材(有),2567,30,30,20,R4.4.5,R4.4.5,R4.8.5,R4.8.5,笠岡信組/東,笠岡信組/東,,,,10501854,10501854,,,,5枚,5枚,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3,,,testuser
20250725171302420,1,4,001,000247,202507,,,デンヨー興産(株),デンヨー興産(株),2568,30,30,20,R4.4.5,R4.4.5,R4.9.5,R4.9.5,みすほ/京橋,みすほ/京橋,,,,10092275,10092275,,,,6枚,6枚,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,4,,,testuser
20250725171302420,1,5,001,000247,202507,,,(株)あき建機,(株)あき建機,2569,30,30,20,R4.4.10,R4.4.10,R4.8.10,R4.8.10,広島/古市,広島/古市,,,,7823264,7823264,,,,6枚,6枚,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,5,,,testuser
20250725171302420,1,6,001,000247,202507,,,レント・サービス,レント・サービス,2570,30,30,20,R4.1.3,R4.1.3,R4.7.31,R4.7.31,もみじ/緑井,もみじ/緑井,,,,6181120,6181120,,,,4枚,4枚,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,6,,,testuser
20250725171302420,1,7,001,000247,202507,,,(株)斎藤商会,(株)斎藤商会,2571,30,30,20,R4.4.30,R4.4.30,R4.7.31,R4.7.31,広島/加計,広島/加計,,,,6019066,6019066,,,,4枚,4枚,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,7,,,testuser
20250725171302420,1,8,001,000247,202507,,,(株)タガワ,(株)タガワ,2863,30,30,20,R4.5.31,R4.5.31,R4.7.31,R4.7.31,もみじ/緑井,もみじ/緑井,,,,5652987,5652987,,,,4枚,4枚,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,8,,,testuser
20250725171302420,1,9,001,000247,202507,,,日本マーツ(株),日本マーツ(株),2572,30,30,20,R4.4.5,R4.4.5,R4.9.5,R4.9.5,呉信金/黒瀬西,呉信金/黒瀬西,,,,5638394,5638394,,,,5枚,5枚,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,9,,,testuser
20250725171302420,1,10,001,000247,202507,,,R4.5.15,R4.5.15,2124,30,30,20,13193563,13193563,"4譫・
鄒主?E??E?蟾?E?讌ｭ(譬?E?)""","4譫・
鄒主?E??E?蟾?E?讌ｭ(譬?E?)""",螻?E?髯?E?蜷亥?E?E??髮?E?,螻?E?髯?E?蜷亥?E?E??髮?E?,,,,76008523,76008523,R4.4.5,R4.4.5,,隨?E?蟯?E?菫?E?邨・譚ｱ,隨?E?蟯?E?菫?E?邨・譚ｱ,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,1,,,testuser
