20250725171301240,1,1,001,000129,202507,,,(受取手形),(受取手形),2351,30,30,20,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,1,,,testuser
20250725171301240,1,2,001,000129,202507,,,タカノ機械(株),タカノ機械(株),2144,30,30,20,令5.1.31,令5.1.31,令5.5.31,令5.5.31,八十二銀行伊那支店,八十二銀行伊那支店,,,,2522996,2522996,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,2,,,testuser
20250725171301240,1,3,001,000129,202507,,,タカノ機械(株),タカノ機械(株),2144,30,30,20,令5.3.31,令5.3.31,令5.7.31,令5.7.31,八十二銀行伊那支店,八十二銀行伊那支店,,,,2522996,2522996,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3,,,testuser
20250725171301240,1,4,001,000129,202507,,,(株)NNH,(株)NNH,2145,30,30,20,令5.2.28,令5.2.28,令5.6.30,令5.6.30,静岡銀行沼津支店,静岡銀行沼津支店,,,,238810,238810,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,4,,,testuser
20250725171301240,1,5,001,000129,202507,,,中国化薬(株),中国化薬(株),2146,30,30,20,令5.3.10,令5.3.10,令5.7.10,令5.7.10,広島銀行呉支店,広島銀行呉支店,,,,1518000,1518000,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,5,,,testuser
20250725171301240,1,6,001,000129,202507,,,(裏書手形),(裏書手形),2195,30,30,20,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,6,,,testuser
20250725171301240,1,7,001,000129,202507,,,タカノ機械(株),タカノ機械(株),2144,30,30,20,令4.12.31,令4.12.31,令5.4.30,令5.4.30,八十二銀行伊那支店,八十二銀行伊那支店,,,,2522996,2522996,藤巻鋼材(株),藤巻鋼材(株),,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,7,,,testuser
20250725171301240,1,8,001,000129,202507,,,タカノ機械(株),タカノ機械(株),2144,30,30,20,令5.2.28,令5.2.28,令5.6.30,令5.6.30,八十二銀行伊那支店,八十二銀行伊那支店,,,,1261296,1261296,(株)シュタール,(株)シュタール,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,8,,,testuser
20250725171301240,1,9,001,000129,202507,,,(株)興電舎,(株)興電舎,2147,30,30,20,令5.1.31,令5.1.31,令5.5.31,令5.5.31,埼玉りそな銀行鴻巣支店,埼玉りそな銀行鴻巣支店,,,,322135,322135,藤巻鋼材(株),藤巻鋼材(株),,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,9,,,testuser
20250725171301240,1,10,001,000129,202507,,,(株)興電舎,(株)興電舎,2147,30,30,20,令5.2.28,令5.2.28,令5.6.30,令5.6.30,埼玉りそな銀行鴻巣支店,埼玉りそな銀行鴻巣支店,,,,1754060,1754060,藤巻鋼材(株),藤巻鋼材(株),,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,10,,,testuser
