,1,1,001,000058,202508,,,岡部バルブ工業(株),岡部バルブ工業(株),2324,30,30,20,R4.1.31,R4.1.31,R4.5.7,R4.5.7,三菱UFJ銀行,三菱UFJ銀行,,,,398841,398841,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,1,,,testuser
,1,2,001,000058,202508,,,(株)柿本商会,(株)柿本商会,2325,30,30,20,R4.1.31,R4.1.31,R4.5.10,R4.5.10,北国銀行,北国銀行,,,,790000,790000,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,2,,,testuser
,1,3,001,000058,202508,,,フクビ化学工業(株),フクビ化学工業(株),2299,30,30,20,R4.1.11,R4.1.11,R4.5.10,R4.5.10,福井銀行,福井銀行,,本店営業部,本店営業部,1636281,1636281,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3,,,testuser
,1,4,001,000058,202508,,,フクビ化学工業(株),フクビ化学工業(株),2299,30,30,20,R4.2.10,R4.2.10,R4.6.10,R4.6.10,福井銀行,福井銀行,,,,1789731,1789731,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,4,,,testuser
,1,5,001,000058,202508,,,フクビ化学工業(株),フクビ化学工業(株),2299,30,30,20,R4.3.10,R4.3.10,R4.7.10,R4.7.10,福井銀行,福井銀行,,,,1653606,1653606,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,5,,,testuser
,1,6,001,000058,202508,,,(株)エスケー製作所,(株)エスケー製作所,2326,30,30,20,R4.1.31,R4.1.31,R4.5.15,R4.5.15,大東銀行,大東銀行,,,,502500,502500,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,6,,,testuser
,1,7,001,000058,202508,,,(株)タカシマ,(株)タカシマ,2300,30,30,20,R4.1.20,R4.1.20,R4.5.17,R4.5.17,三菱UFJ銀行,三菱UFJ銀行,,大伝馬町,大伝馬町,794644,794644,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,7,,,testuser
,1,8,001,000058,202508,,,(株)タカシマ,(株)タカシマ,2300,30,30,20,R4.1.20,R4.1.20,R4.5.17,R4.5.17,三菱UFJ銀行,三菱UFJ銀行,,,,5000000,5000000,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,8,,,testuser
,1,9,001,000058,202508,,,(株)タカシマ,(株)タカシマ,2300,30,30,20,R4.2.17,R4.2.17,R4.6.17,R4.6.17,三菱UFJ銀行,三菱UFJ銀行,,,,1632624,1632624,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,9,,,testuser
,1,10,001,000058,202508,,,(株)タカシマ,(株)タカシマ,2300,30,30,20,R4.2.17,R4.2.17,R4.6.17,R4.6.17,三菱UFJ銀行,三菱UFJ銀行,,,,5000000,5000000,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,10,,,testuser
