,1,1,001,000095,202508,,,平田精工ジャパン(株),平田精工ジャパン(株),2681,30,30,20,05.11.30,05.11.30,,,三井住友/練馬,三井住友/練馬,,,,4522840,4522840,三井物産プラスチック(株),三井物産プラスチック(株),,譲渡でんさい,譲渡でんさい,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,1,,,testuser
,1,2,001,000095,202508,,,前田樹脂(有),前田樹脂(有),2685,30,30,20,05.10.05～05.11.02,05.10.05～05.11.02,,,熊谷商工信組/川本,熊谷商工信組/川本,,,,3293950,3293950,三井物産プラスチック(株),三井物産プラスチック(株),,譲渡でんさい,譲渡でんさい,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,2,,,testuser
,1,3,001,000095,202508,,,(株)テージーケー,(株)テージーケー,2683,30,30,20,05.10.31,05.10.31,,,三菱UFJ/八王子中央,三菱UFJ/八王子中央,,,,2200000,2200000,三井物産プラスチック(株),三井物産プラスチック(株),,譲渡でんさい,譲渡でんさい,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3,,,testuser
,1,4,001,000095,202508,,,(株)原田製作所,(株)原田製作所,2682,30,30,20,05.10.05,05.10.05,,,朝日信金/西町,朝日信金/西町,,,,2020000,2020000,三井物産プラスチック(株),三井物産プラスチック(株),,譲渡でんさい,譲渡でんさい,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,4,,,testuser
,1,5,001,000095,202508,,,(株)福島明工社,(株)福島明工社,2679,30,30,20,05.10.31～05.11.30,05.10.31～05.11.30,,,三井住友/練馬,三井住友/練馬,,,,1850193,1850193,三井物産プラスチック(株),三井物産プラスチック(株),,譲渡でんさい,譲渡でんさい,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,5,,,testuser
,1,6,001,000095,202508,,,(株)アベ化成,(株)アベ化成,2686,30,30,20,05.10.31,05.10.31,,,きらぼし/西六郷,きらぼし/西六郷,,,,1042800,1042800,三井物産プラスチック(株),三井物産プラスチック(株),,譲渡でんさい,譲渡でんさい,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,6,,,testuser
,1,7,001,000095,202508,,,(株)テージーケー,(株)テージーケー,2683,30,30,20,05.11.30,05.11.30,,,三菱UFJ/八王子中央,三菱UFJ/八王子中央,,,,4000000,4000000,(株)レゾナック・テクノサービス,(株)レゾナック・テクノサービス,,譲渡でんさい,譲渡でんさい,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,7,,,testuser
,1,8,001,000095,202508,,,東洋樹脂,東洋樹脂,2687,30,30,20,05.10.31,05.10.31,,,三井住友/日本橋,三井住友/日本橋,,,,1650382,1650382,(株)レゾナック・テクノサービス,(株)レゾナック・テクノサービス,,譲渡でんさい,譲渡でんさい,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,8,,,testuser
,1,9,001,000095,202508,,,(株)アベ化成,(株)アベ化成,2686,30,30,20,05.11.30,05.11.30,,,きらぼし/西六郷,きらぼし/西六郷,,,,1588356,1588356,(株)レゾナック・テクノサービス,(株)レゾナック・テクノサービス,,譲渡でんさい,譲渡でんさい,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,9,,,testuser
,1,10,001,000095,202508,,,(株)福島明工社,(株)福島明工社,2679,30,30,20,05.10.31～05.11.30,05.10.31～05.11.30,,,三井住友/練馬,三井住友/練馬,,,,1392016,1392016,(株)レゾナック・テクノサービス,(株)レゾナック・テクノサービス,,譲渡でんさい,譲渡でんさい,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,10,,,testuser
,1,11,001,000095,202508,,,今村電気化学(株),今村電気化学(株),2688,30,30,20,05.10.31,05.10.31,,,芝信金/不動前,芝信金/不動前,,,,1101540,1101540,(株)レゾナック・テクノサービス,(株)レゾナック・テクノサービス,,譲渡でんさい,譲渡でんさい,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,11,,,testuser
,1,12,001,000095,202508,,,その他2件,その他2件,2689,30,30,20,05.10.31,05.10.31,,,,,,,,1312674,1312674,(株)レゾナック・テクノサービス,(株)レゾナック・テクノサービス,,譲渡でんさい,譲渡でんさい,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,12,,,testuser
,1,13,001,000095,202508,,,桐里工業(株),桐里工業(株),2678,30,30,20,05.10.20～05.11.30,05.10.20～05.11.30,,,群馬/熊谷他,群馬/熊谷他,,,,12279700,12279700,稲畑産業(株),稲畑産業(株),,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,13,,,testuser
,1,14,001,000095,202508,,,葵工業(株),葵工業(株),2673,30,30,20,05.11.30,05.11.30,,,長野/上山田戸倉,長野/上山田戸倉,,,,2955150,2955150,稲畑産業(株),稲畑産業(株),,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,14,,,testuser
,1,15,001,000095,202508,,,大東通信機(株),大東通信機(株),2690,30,30,20,05.11.15,05.11.15,,,三井住友/目黒,三井住友/目黒,,,,1449784,1449784,稲畑産業(株),稲畑産業(株),,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,15,,,testuser
,1,16,001,000095,202508,,,庄司電気(株),庄司電気(株),2691,30,30,20,05.10.05～05.11.05,05.10.05～05.11.05,,,みずほ/五反田,みずほ/五反田,,,,1345410,1345410,稲畑産業(株),稲畑産業(株),,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,16,,,testuser
,1,17,001,000095,202508,,,日本合材(株),日本合材(株),2674,30,30,20,05.10.15～05.11.15,05.10.15～05.11.15,,,岡崎信金/代官町他,岡崎信金/代官町他,,,,1109006,1109006,稲畑産業(株),稲畑産業(株),,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,17,,,testuser
,1,18,001,000095,202508,,,その他8件,その他8件,2692,30,30,20,05.10.31～05.11.30,05.10.31～05.11.30,,,商工組合中金他,商工組合中金他,,,,3644130,3644130,稲畑産業(株),稲畑産業(株),,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,18,,,testuser
,1,19,001,000095,202508,,,平田精工ジャパン(株),平田精工ジャパン(株),2681,30,30,20,05.11.30,05.11.30,,,三井住友/練馬,三井住友/練馬,,,,4522840,4522840,三井物産プラスチック(株),三井物産プラスチック(株),,譲渡でんさい,譲渡でんさい,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,1,,,testuser
,1,20,001,000095,202508,,,前田樹脂(有),前田樹脂(有),2685,30,30,20,05.10.05～05.11.02,05.10.05～05.11.02,,,熊谷商工信組/川本,熊谷商工信組/川本,,,,3293950,3293950,三井物産プラスチック(株),三井物産プラスチック(株),,譲渡でんさい,譲渡でんさい,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,2,,,testuser
,1,21,001,000095,202508,,,(株)テージーケー,(株)テージーケー,2683,30,30,20,05.10.31,05.10.31,,,三菱UFJ/八王子中央,三菱UFJ/八王子中央,,,,2200000,2200000,三井物産プラスチック(株),三井物産プラスチック(株),,譲渡でんさい,譲渡でんさい,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3,,,testuser
,1,22,001,000095,202508,,,(株)原田製作所,(株)原田製作所,2682,30,30,20,05.10.05,05.10.05,,,朝日信金/西町,朝日信金/西町,,,,2020000,2020000,三井物産プラスチック(株),三井物産プラスチック(株),,譲渡でんさい,譲渡でんさい,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,4,,,testuser
