20250723085601780,1,1,001,000183,202507,,,芝池運輸(株),芝池運輸(株),2726,30,30,20,4.5.6,4.5.6,4.11.30,4.11.30,,,,,,571100,571100,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,1,,,testuser
20250723085601780,1,2,001,000183,202507,,,芝池運輸(株),芝池運輸(株),2726,30,30,20,4.5.31,4.5.31,4.12.31,4.12.31,,,,,,457000,457000,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,2,,,testuser
20250723085601780,1,3,001,000183,202507,,,(株)松本シャリング工場,(株)松本シャリング工場,2725,30,30,20,4.5.31,4.5.31,4.9.10,4.9.10,,,,,,130900,130900,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3,,,testuser
20250723085601780,1,4,001,000183,202507,,,双和運輸倉庫(株),双和運輸倉庫(株),2730,30,30,20,4.6.28,4.6.28,4.9.30,4.9.30,,,,,,362000,362000,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,4,,,testuser
20250723085601780,1,5,001,000183,202507,,,ジャパンノップ(株),ジャパンノップ(株),2728,30,30,20,4.6.28,4.6.28,4.10.10,4.10.10,,,,,,290000,290000,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,5,,,testuser
20250723085601780,1,6,001,000183,202507,,,(株)ナカジマ,(株)ナカジマ,2724,30,30,20,4.6.28,4.6.28,4.10.10,4.10.10,,,,,,284900,284900,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,6,,,testuser
20250723085601780,1,7,001,000183,202507,,,(株)松本シャリング工場,(株)松本シャリング工場,2725,30,30,20,4.6.28,4.6.28,4.10.10,4.10.10,,,,,,118800,118800,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,7,,,testuser
20250723085601780,1,8,001,000183,202507,,,芝池運輸(株),芝池運輸(株),2726,30,30,20,4.4.5,4.4.5,4.8.31,4.8.31,,,,,,531700,531700,,,,譲渡手形,譲渡手形,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,8,,,testuser
20250723085601780,1,9,001,000183,202507,,,(株)松本シャリング工場,(株)松本シャリング工場,2725,30,30,20,4.4.5,4.4.5,4.7.10,4.7.10,,,,,,169400,169400,,,,譲渡手形,譲渡手形,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,9,,,testuser
20250723085601780,1,10,001,000183,202507,,,(株)ナカジマ,(株)ナカジマ,2724,30,30,20,4.4.5,4.4.5,4.7.10,4.7.10,,,,,,376200,376200,,,,譲渡手形,譲渡手形,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,10,,,testuser
