20250724123101790,1,1,001,000184,202507,,,芝池運輸(株),芝池運輸(株),2726,30,30,20,5.2.28,5.2.28,5.9.30,5.9.30,,,,,,563000,563000,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,1,,,testuser
20250724123101790,1,2,001,000184,202507,,,芝池運輸(株),芝池運輸(株),2726,30,30,20,5.3.31,5.3.31,5.9.30,5.9.30,,,,,,500000,500000,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,2,,,testuser
20250724123101790,1,3,001,000184,202507,,,森井運送(有),森井運送(有),2729,30,30,20,5.4.1,5.4.1,5.7.31,5.7.31,,,,,,372610,372610,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3,,,testuser
20250724123101790,1,4,001,000184,202507,,,森井運送(有),森井運送(有),2729,30,30,20,5.4.1,5.4.1,5.8.31,5.8.31,,,,,,372610,372610,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,4,,,testuser
20250724123101790,1,5,001,000184,202507,,,森井運送(有),森井運送(有),2729,30,30,20,5.4.1,5.4.1,5.9.30,5.9.30,,,,,,372610,372610,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,5,,,testuser
20250724123101790,1,6,001,000184,202507,,,森井運送(有),森井運送(有),2729,30,30,20,5.4.1,5.4.1,5.10.31,5.10.31,,,,,,372610,372610,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,6,,,testuser
20250724123101790,1,7,001,000184,202507,,,森井運送(有),森井運送(有),2729,30,30,20,5.4.1,5.4.1,5.11.30,5.11.30,,,,,,372610,372610,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,7,,,testuser
20250724123101790,1,8,001,000184,202507,,,森井運送(有),森井運送(有),2729,30,30,20,5.4.1,5.4.1,5.12.31,5.12.31,,,,,,372610,372610,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,8,,,testuser
20250724123101790,1,9,001,000184,202507,,,森井運送(有),森井運送(有),2729,30,30,20,5.4.1,5.4.1,6.1.31,6.1.31,,,,,,372610,372610,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,9,,,testuser
20250724123101790,1,10,001,000184,202507,,,森井運送(有),森井運送(有),2729,30,30,20,5.4.1,5.4.1,6.2.28,6.2.28,,,,,,372610,372610,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,10,,,testuser
