20250723085603440,1,1,001,001005,202507,,,初穂商亊(株),初穂商亊(株),2199,30,30,20,R5.11.14,R5.11.14,R6.3.31,R6.3.31,三菱UFJ銀行今池支店,三菱UFJ銀行今池支店,,,,4573800,4573800,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,1,,,testuser
20250723085603440,1,2,001,001005,202507,,,(株)インダストリーコーワ,(株)インダストリーコーワ,2100,30,30,20,R5.11.21,R5.11.21,R6.3.31,R6.3.31,三菱UFJ銀行尾張新川支店,三菱UFJ銀行尾張新川支店,,,,712800,712800,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,2,,,testuser
20250723085603440,1,3,001,001005,202507,,,(有)なか総合金物商会,(有)なか総合金物商会,2101,30,30,20,R5.11.30,R5.11.30,R6.3.31,R6.3.31,琉球銀行本店営業部,琉球銀行本店営業部,,,,759000,759000,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3,,,testuser
20250723085603440,1,4,001,001005,202507,,,(株)鉄宝機械,(株)鉄宝機械,2102,30,30,20,R5.11.30,R5.11.30,R6.3.31,R6.3.31,七十七銀行東仙台支店,七十七銀行東仙台支店,,,,349075,349075,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,4,,,testuser
20250723085603440,1,5,001,001005,202507,,,(株)フカガワ,(株)フカガワ,2293,30,30,20,R5.11.30,R5.11.30,R6.3.31,R6.3.31,埼玉りそな銀行西川口支店,埼玉りそな銀行西川口支店,,,,153846,153846,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,5,,,testuser
20250723085603440,1,6,001,001005,202507,,,南栄工業(株),南栄工業(株),2103,30,30,20,R5.11.30,R5.11.30,R6.3.31,R6.3.31,琉球銀行内間支店,琉球銀行内間支店,,,,1468632,1468632,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,6,,,testuser
20250723085603440,1,7,001,001005,202507,,,サンコー物産(株),サンコー物産(株),2104,30,30,20,R5.11.30,R5.11.30,R6.3.31,R6.3.31,みずほ銀行四ツ橋支店,みずほ銀行四ツ橋支店,,,,3365140,3365140,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,7,,,testuser
20250723085603440,1,8,001,001005,202507,,,(株)フォーワイズ,(株)フォーワイズ,2105,30,30,20,R5.11.30,R5.11.30,R6.3.31,R6.3.31,千葉銀行松飛台支店,千葉銀行松飛台支店,,,,650000,650000,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,8,,,testuser
20250723085603440,1,9,001,001005,202507,,,(株)三光ボルト,(株)三光ボルト,2106,30,30,20,R5.12.11,R5.12.11,R6.3.31,R6.3.31,みちのく銀行十和田中央支店,みちのく銀行十和田中央支店,,,,301356,301356,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,9,,,testuser
20250723085603440,1,10,001,001005,202507,,,コンボルト・ジャパン(株),コンボルト・ジャパン(株),2107,30,30,20,R5.12.29,R5.12.29,R6.3.31,R6.3.31,沖縄銀行本店営業部,沖縄銀行本店営業部,,,,466512,466512,みずほ銀行那覇支店,みずほ銀行那覇支店,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,10,,,testuser
