20250725171302280,1,1,001,000233,202507,,,(株)井上商事,(株)井上商事,2136,30,30,20,5.5.22,5.5.22,5.9.20,5.9.20,中国銀行,中国銀行,,三石支店,三石支店,2177778,2177778,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,1,,,testuser
20250725171302280,1,2,001,000233,202507,,,(株)井上商事,(株)井上商事,2136,30,30,20,5.6.20,5.6.20,5.10.20,5.10.20,中国銀行,中国銀行,,三石支店,三石支店,2347525,2347525,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,2,,,testuser
20250725171302280,1,3,001,000233,202507,,,(株)井上南茸,(株)井上南茸,2137,30,30,20,5.7.20,5.7.20,5.11.20,5.11.20,中国銀行,中国銀行,,三石支店,三石支店,955645,955645,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3,,,testuser
20250725171302280,1,4,001,000233,202507,,,(株)井上商事,(株)井上商事,2136,30,30,20,5.8.21,5.8.21,5.12.20,5.12.20,中国銀行,中国銀行,,三石支店,三石支店,2518583,2518583,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,4,,,testuser
20250725171302280,1,5,001,000233,202507,,,(株)丸豊鋳材製作所,(株)丸豊鋳材製作所,2138,30,30,20,5.5.31,5.5.31,5.10.2,5.10.2,中国銀行,中国銀行,,玉島支店,玉島支店,633344,633344,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,5,,,testuser
20250725171302280,1,6,001,000233,202507,,,(株)丸豊鋳材製作所,(株)丸豊鋳材製作所,2138,30,30,20,5.5.31,5.5.31,5.10.2,5.10.2,中国銀行,中国銀行,,玉島支店,玉島支店,3000000,3000000,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,6,,,testuser
20250725171302280,1,7,001,000233,202507,,,(株)丸豊鋳材製作所,(株)丸豊鋳材製作所,2138,30,30,20,5.6.30,5.6.30,5.10.31,5.10.31,中国銀行,中国銀行,,玉島支店,玉島支店,3000000,3000000,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,7,,,testuser
20250725171302280,1,8,001,000233,202507,,,(株)丸豊鋳材製作所,(株)丸豊鋳材製作所,2138,30,30,20,5.6.30,5.6.30,5.10.31,5.10.31,中国銀行,中国銀行,,玉島支店,玉島支店,230194,230194,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,8,,,testuser
20250725171302280,1,9,001,000233,202507,,,(株)丸豊鋳材製作所,(株)丸豊鋳材製作所,2138,30,30,20,5.7.31,5.7.31,5.11.30,5.11.30,中国銀行,中国銀行,,玉島支店,玉島支店,429272,429272,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,9,,,testuser
20250725171302280,1,10,001,000233,202507,,,(株)丸豊鋳材製作所,(株)丸豊鋳材製作所,2138,30,30,20,5.7.31,5.7.31,5.11.30,5.11.30,中国銀行,中国銀行,,玉島支店,玉島支店,3000000,3000000,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,10,,,testuser
