20250724094502520,1,1,001,000257,202507,,,松山開成(株),松山開成(株),2559,30,30,20,,,5.10.15,5.10.15,,,,,,539135,539135,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,1,,,testuser
20250724094502520,1,2,001,000257,202507,,,松山開成(株),松山開成(株),2559,30,30,20,,,5.11.15,5.11.15,,,,,,1237215,1237215,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,2,,,testuser
20250724094502520,1,3,001,000257,202507,,,松山開成(株),松山開成(株),2559,30,30,20,,,5.12.15,5.12.15,,,,,,1357419,1357419,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3,,,testuser
20250724094502520,1,4,001,000257,202507,,,松山開成(株),松山開成(株),2559,30,30,20,,,6.1.15,6.1.15,,,,,,1182039,1182039,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,4,,,testuser
20250724094502520,1,5,001,000257,202507,,,四国アセレチン工業(株),四国アセレチン工業(株),2560,30,30,20,,,5.10.31,5.10.31,,,,,,161700,161700,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,5,,,testuser
20250724094502520,1,6,001,000257,202507,,,(株)三協商会,(株)三協商会,2561,30,30,20,,,5.10.31,5.10.31,,,,,,97900,97900,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,6,,,testuser
20250724094502520,1,7,001,000257,202507,,,(株)三協商会,(株)三協商会,2561,30,30,20,,,5.12.30,5.12.30,,,,,,798314,798314,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,7,,,testuser
20250724094502520,1,8,001,000257,202507,,,宮本鉄工建設(株),宮本鉄工建設(株),2562,30,30,20,,,5.10.20,5.10.20,,,,,,1346224,1346224,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,8,,,testuser
20250724094502520,1,9,001,000257,202507,,,宮本鉄工建設(株),宮本鉄工建設(株),2562,30,30,20,,,5.10.20,5.10.20,,,,,,5000000,5000000,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,9,,,testuser
20250724094502520,1,10,001,000257,202507,,,宮本鉄工建設(株),宮本鉄工建設(株),2562,30,30,20,,,5.11.20,5.11.20,,,,,,353964,353964,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,10,,,testuser
