,1,1,001,000264,202508,,,(受取手形),(受取手形),2351,30,30,20,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,1,,,testuser
,1,2,001,000264,202508,,,スミメックエンジニアリング(株),スミメックエンジニアリング(株),2354,30,30,20,令4.1.31,令4.1.31,令4.5.31,令4.5.31,(株)伊予銀行新居浜支店,(株)伊予銀行新居浜支店,,,,9753205,9753205,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,2,,,testuser
,1,3,001,000264,202508,,,スミメックエンジニアリング(株),スミメックエンジニアリング(株),2354,30,30,20,令3.11.30,令3.11.30,令4.3.31,令4.3.31,(株)伊予銀行新居浜支店,(株)伊予銀行新居浜支店,,,,5000000,5000000,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3,,,testuser
,1,4,001,000264,202508,,,スミメックエンジニアリング(株),スミメックエンジニアリング(株),2354,30,30,20,令3.12.31,令3.12.31,令4.4.30,令4.4.30,(株)伊予銀行新居浜支店,(株)伊予銀行新居浜支店,,,,5000000,5000000,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,4,,,testuser
,1,5,001,000264,202508,,,スミメックエンジニアリング(株),スミメックエンジニアリング(株),2354,30,30,20,令4.2.28,令4.2.28,令4.6.30,令4.6.30,(株)伊予銀行新居浜支店,(株)伊予銀行新居浜支店,,,,5000000,5000000,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,5,,,testuser
,1,6,001,000264,202508,,,(株)星場電機設備,(株)星場電機設備,2363,30,30,20,令3.11.30,令3.11.30,令4.3.31,令4.3.31,(株)伊予銀行新居浜支店,(株)伊予銀行新居浜支店,,,,2841530,2841530,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,6,,,testuser
,1,7,001,000264,202508,,,スミメックエンジニアリング(株),スミメックエンジニアリング(株),2354,30,30,20,令3.11.30,令3.11.30,令4.3.31,令4.3.31,(株)伊予銀行新居浜支店,(株)伊予銀行新居浜支店,,,,2629945,2629945,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,7,,,testuser
,1,8,001,000264,202508,,,(株)星場電機設備,(株)星場電機設備,2363,30,30,20,令3.12.31,令3.12.31,令4.4.30,令4.4.30,(株)伊予銀行角野支店,(株)伊予銀行角野支店,,,,2259390,2259390,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,8,,,testuser
,1,9,001,000264,202508,,,外25件,外25件,2364,30,30,20,,,,,,,,,,15189485,15189485,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,9,,,testuser
,1,10,001,000264,202508,,,(電子記録債権),(電子記録債権),2358,30,30,20,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,10,,,testuser
