20250722112701920,1,1,001,000197,202507,(株)トーマネ,(株)トーマネ,2498,令4.10.17,令4.10.17,令5.2.25,令5.2.25,412096,412096,三菱UFJ,三菱UFJ,堀留,堀留,,,,
20250722112701920,1,2,001,000197,202507,(株)白水社,(株)白水社,2499,令4.10.31,令4.10.31,令5.2.15,令5.2.15,3000000,3000000,りそな,りそな,神田,神田,,,,
20250722112701920,1,3,001,000197,202507,(株)白水社,(株)白水社,2499,令4.10.31,令4.10.31,令5.2.15,令5.2.15,412096,412096,りそな,りそな,神田,神田,,,,
20250722112701920,1,4,001,000197,202507,(株)白水社,(株)白水社,2499,令4.10.31,令4.10.31,令5.2.15,令5.2.15,299596,299596,りそな,りそな,神田,神田,,,,
20250722112701920,1,5,001,000197,202507,杉田エース(株),杉田エース(株),2500,令4.10.31,令4.10.31,令5.2.28,令5.2.28,939981,939981,三井住友,三井住友,浅草橋,浅草橋,,,,
20250722112701920,1,6,001,000197,202507,ジーク(株),ジーク(株),2501,令4.11.7,令4.11.7,令5.2.28,令5.2.28,350000,350000,三井住友,三井住友,四条,四条,,,,
20250722112701920,1,7,001,000197,202507,永原工芸(株),永原工芸(株),2502,令4.11.7,令4.11.7,令5.3.8,令5.3.8,770000,770000,尼崎信用金庫,尼崎信用金庫,本店営業部,本店営業部,,,,
20250722112701920,1,8,001,000197,202507,がんこフードサービス(株),がんこフードサービス(株),2503,令4.11.20,令4.11.20,令5.2.28,令5.2.28,990000,990000,三井住友,三井住友,天王寺駅前,天王寺駅前,,,,
20250722112701920,1,9,001,000197,202507,(株)マッシュ,(株)マッシュ,2504,令4.11.21,令4.11.21,令5.3.20,令5.3.20,2000000,2000000,十六,十六,名古屋駅前,名古屋駅前,,,,
20250722112701920,1,10,001,000197,202507,(株)J.フロント建装,(株)J.フロント建装,2505,令4.11.25,令4.11.25,令5.3.20,令5.3.20,2079000,2079000,三井住友,三井住友,船場,船場,,,,
20250722112701920,1,11,001,000197,202507,(株)村山工房,(株)村山工房,2506,令4.11.25,令4.11.25,令5.3.25,令5.3.25,400000,400000,三菱UFJ,三菱UFJ,久留米,久留米,,,,
20250722112701920,1,12,001,000197,202507,(株)ムラック,(株)ムラック,2507,令4.11.25,令4.11.25,令5.3.25,令5.3.25,1925000,1925000,三井住友,三井住友,浅草橋,浅草橋,,,,
20250722112701920,1,13,001,000197,202507,(株)ラックランド,(株)ラックランド,2508,令4.11.15,令4.11.15,令5.3.15,令5.3.15,728596,728596,三菱UFJ,三菱UFJ,新宿,新宿,,,,
20250722112701920,1,14,001,000197,202507,クレアプランニング(株),クレアプランニング(株),2509,令4.11.30,令4.11.30,令5.3.31,令5.3.31,810000,810000,筑邦,筑邦,福岡営業所,福岡営業所,,,,
20250722112701920,1,15,001,000197,202507,(株)清和ビジネス,(株)清和ビジネス,2510,令4.11.25,令4.11.25,令5.3.7,令5.3.7,3356583,3356583,りそな,りそな,東京中央,東京中央,,,,
20250722112701920,1,16,001,000197,202507,ジーク(株),ジーク(株),2501,令4.12.5,令4.12.5,令5.3.31,令5.3.31,950000,950000,みずほ,みずほ,京都中央,京都中央,,,,
20250722112701920,1,17,001,000197,202507,(株)ラックランド,(株)ラックランド,2508,令4.12.5,令4.12.5,令5.4.15,令5.4.15,2275596,2275596,三菱UFJ,三菱UFJ,新宿,新宿,,,,
20250722112701920,1,18,001,000197,202507,(株)丹青社,(株)丹青社,2511,令4.12.26,令4.12.26,令5.4.28,令5.4.28,1910000,1910000,三井住友,三井住友,上野,上野,,,,
20250722112701920,1,19,001,000197,202507,(株)村山工房,(株)村山工房,2506,令4.12.25,令4.12.25,令5.4.25,令5.4.25,500000,500000,三菱UFJ,三菱UFJ,久留米,久留米,,,,
20250722112701920,1,20,001,000197,202507,(株)バウハウス丸栄,(株)バウハウス丸栄,2512,令4.12.28,令4.12.28,令5.2.28,令5.2.28,990000,990000,大垣共立,大垣共立,岐阜,岐阜,,,,
20250722112701920,1,21,001,000197,202507,野原ホールディングス(株),野原ホールディングス(株),2513,令4.12.28,令4.12.28,令5.3.31,令5.3.31,129690,129690,八十二,八十二,東京営業部,東京営業部,,,,
20250722112701920,1,22,001,000197,202507,(株)ノムラメディアス,(株)ノムラメディアス,2514,令4.12.29,令4.12.29,令5.2.28,令5.2.28,1630992,1630992,りそな,りそな,田町,田町,,,,
20250722112701920,1,23,001,000197,202507,(株)乃村工藝社,(株)乃村工藝社,2515,令4.12.29,令4.12.29,令5.2.28,令5.2.28,5000000,5000000,三井住友,三井住友,東京中央,東京中央,,,,
20250722112701920,1,24,001,000197,202507,(株)乃村工藝社,(株)乃村工藝社,2515,令4.12.29,令4.12.29,令5.2.28,令5.2.28,2500000,2500000,三井住友,三井住友,東京中央,東京中央,,,,
20250722112701920,1,25,001,000197,202507,(株)乃村工藝社,(株)乃村工藝社,2515,令4.12.29,令4.12.29,令5.2.28,令5.2.28,818745,818745,三井住友,三井住友,東京中央,東京中央,,,,
20250722112701920,1,26,001,000197,202507,(株)大松,(株)大松,2516,令4.12.20,令4.12.20,令5.3.20,令5.3.20,2640000,2640000,三菱UFI,三菱UFI,池田,池田,,,,
20250722112701920,1,27,001,000197,202507,(株)インテリア森田,(株)インテリア森田,2517,令4.12.28,令4.12.28,令5.3.15,令5.3.15,359000,359000,枚方信用金庫,枚方信用金庫,家具町,家具町,,,,
20250722112701920,1,28,001,000197,202507,ジーク(株),ジーク(株),2501,令5.1.10,令5.1.10,令5.4.30,令5.4.30,910000,910000,三井住友,三井住友,四条,四条,,,,
20250722112701920,1,29,001,000197,202507,(株)ヤン,(株)ヤン,2518,令5.1.5,令5.1.5,令5.4.5,令5.4.5,781275,781275,りそな,りそな,新大阪駅前,新大阪駅前,,,,
20250722112701920,1,30,001,000197,202507,(株)乃村工藝社,(株)乃村工藝社,2515,令5.1.13,令5.1.13,令5.3.15,令5.3.15,1046438,1046438,三井住友,三井住友,東京中央,東京中央,,,,
20250722112701920,1,31,001,000197,202507,(株)村山工房,(株)村山工房,2506,令5.1.25,令5.1.25,令5.5.25,令5.5.25,350000,350000,三菱UFJ,三菱UFJ,久留米,久留米,,,,
20250722112701920,1,32,001,000197,202507,(株)バウハウス丸栄,(株)バウハウス丸栄,2512,令5.1.31,令5.1.31,令5.3.31,令5.3.31,1910000,1910000,大垣共立,大垣共立,岐阜,岐阜,,,,
20250722112701920,1,33,001,000197,202507,(株)丹青社,(株)丹青社,2511,令5.1.31,令5.1.31,令5.5.31,令5.5.31,1860000,1860000,三井住友,三井住友,上野,上野,,,,
20250722112701920,1,34,001,000197,202507,(株)ヤン,(株)ヤン,2518,令5.1.31,令5.1.31,令5.4.30,令5.4.30,329092,329092,りそな,りそな,新大阪駅前,新大阪駅前,,,,
20250722112701920,1,35,001,000197,202507,(株)清和ビジネス,(株)清和ビジネス,2510,令5.1.25,令5.1.25,令5.5.7,令5.5.7,2157246,2157246,りそな,りそな,東京中央,東京中央,,,,
20250722112701920,1,36,001,000197,202507,野原ホールディングス(株),野原ホールディングス(株),2513,令5.1.31,令5.1.31,令5.4.30,令5.4.30,102960,102960,八十二,八十二,東京営業部,東京営業部,,,,
20250722112701920,1,37,001,000197,202507,凸版印刷(株),凸版印刷(株),2519,令5.1.31,令5.1.31,令5.5.10,令5.5.10,4368100,4368100,三菱UFI,三菱UFI,本店,本店,,,,
