20250725171303190,1,1,001,000327,202507,,,(株)ユニタス,(株)ユニタス,2118,30,30,20,5.3.17,5.3.17,5.7.31,5.7.31,商工組合中央金庫,商工組合中央金庫,,上野支店,上野支店,1302510,1302510,,,,サカモト工業(株),サカモト工業(株),100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,1,,,testuser
20250725171303190,1,2,001,000327,202507,,,オリップ(株),オリップ(株),2123,30,30,20,5.3.20,5.3.20,5.7.20,5.7.20,三菱UFJ銀行,三菱UFJ銀行,,心斎橋支店,心斎橋支店,1114881,1114881,,,,(株)十字屋紙器,(株)十字屋紙器,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,2,,,testuser
20250725171303190,1,3,001,000327,202507,,,(株)東京鋲兼,(株)東京鋲兼,2119,30,30,20,5.3.22,5.3.22,5.7.20,5.7.20,同上,同上,,本所中央支店,本所中央支店,4499232,4499232,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3,,,testuser
20250725171303190,1,4,001,000327,202507,,,ファスナー工業(株),ファスナー工業(株),2124,30,30,20,5.3.23,5.3.23,5.7.31,5.7.31,城南信用金庫,城南信用金庫,,入新井支店,入新井支店,1070881,1070881,,,,(株)エムケーテクニカル,(株)エムケーテクニカル,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,4,,,testuser
20250725171303190,1,5,001,000327,202507,,,(株)ニシムラ,(株)ニシムラ,2125,30,30,20,5.3.27,5.3.27,5.5.31,5.5.31,静岡銀行,静岡銀行,,東京営業部,東京営業部,1000000,1000000,,,,(株)ノダ,(株)ノダ,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,5,,,testuser
20250725171303190,1,6,001,000327,202507,,,シンコーエステック(株),シンコーエステック(株),2126,30,30,20,5.3.27,5.3.27,5.7.31,5.7.31,大阪信用金庫,大阪信用金庫,,加美支店,加美支店,1567060,1567060,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,6,,,testuser
20250725171303190,1,7,001,000327,202507,,,(株)ライテック,(株)ライテック,2127,30,30,20,5.3.30,5.3.30,5.4.30,5.4.30,富山第一銀行,富山第一銀行,,婦中支店,婦中支店,131519,131519,,,,(株)メタルウェア,(株)メタルウェア,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,7,,,testuser
20250725171303190,1,8,001,000327,202507,,,同上,同上,2117,30,30,20,5.3.30,5.3.30,5.4.30,5.4.30,りそな銀行,りそな銀行,,東京営業部,東京営業部,366575,366575,,,,不ニサッシ(株),不ニサッシ(株),100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,8,,,testuser
20250725171303190,1,9,001,000327,202507,,,同上,同上,2117,30,30,20,5.3.30,5.3.30,5.4.30,5.4.30,同上,同上,,新都心営業部,新都心営業部,623762,623762,,,,立川機工(株),立川機工(株),100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,9,,,testuser
20250725171303190,1,10,001,000327,202507,,,同上,同上,2117,30,30,20,5.3.30,5.3.30,5.4.30,5.4.30,静岡銀行,静岡銀行,,東京営業部,東京営業部,5137288,5137288,,,,(株)ノダ,(株)ノダ,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,10,,,testuser
