,1,1,001,000180,202508,,,(株)信貴造船所,(株)信貴造船所,2780,30,30,20,令5.5.25,令5.5.25,令5.9.22,令5.9.22,,,,,,11069641,11069641,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,1,,,testuser
,1,2,001,000180,202508,,,(株)信貴造船所,(株)信貴造船所,2780,30,30,20,令5.6.26,令5.6.26,令5.10.23,令5.10.23,,,,,,5759974,5759974,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,2,,,testuser
,1,3,001,000180,202508,,,(株)信貴造船所,(株)信貴造船所,2780,30,30,20,令5.7.25,令5.7.25,令5.11.22,令5.11.22,,,,,,9631556,9631556,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3,,,testuser
,1,4,001,000180,202508,,,(株)信貴造船所,(株)信貴造船所,2780,30,30,20,令5.8.25,令5.8.25,令5.12.23,令5.12.23,,,,,,8954704,8954704,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,4,,,testuser
,1,5,001,000180,202508,,,岡野鈑金工業(株),岡野鈑金工業(株),2781,30,30,20,令5.5.19,令5.5.19,令5.9.20,令5.9.20,,,,,,660000,660000,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,5,,,testuser
,1,6,001,000180,202508,,,岡野鈑金工業(株),岡野鈑金工業(株),2781,30,30,20,令5.7.20,令5.7.20,令5.11.20,令5.11.20,,,,,,665060,665060,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,6,,,testuser
,1,7,001,000180,202508,,,岡野鈑金工業(株),岡野鈑金工業(株),2781,30,30,20,令5.8.21,令5.8.21,令5.12.20,令5.12.20,,,,,,1127610,1127610,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,7,,,testuser
,1,8,001,000180,202508,,,(株)ミサキ,(株)ミサキ,2782,30,30,20,令5.5.22,令5.5.22,令5.9.5,令5.9.5,,,,,,225984,225984,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,8,,,testuser
,1,9,001,000180,202508,,,(株)ミサキ,(株)ミサキ,2782,30,30,20,令5.5.22,令5.5.22,令5.9.20,令5.9.20,,,,,,899866,899866,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,9,,,testuser
,1,10,001,000180,202508,,,(株)ミサキ,(株)ミサキ,2782,30,30,20,令5.6.20,令5.6.20,令5.9.15,令5.9.15,,,,,,649000,649000,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,10,,,testuser
