,1,1,001,001004,202508,,,金秀建設(株),金秀建設(株),2197,30,30,20,5.4.28,5.4.28,5.8.25,5.8.25,沖縄/本店営業部,沖縄/本店営業部,,,,2265120,2265120,なんよう琉土納入代,なんよう琉土納入代,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,1,,,testuser
,1,2,001,001004,202508,,,金秀建設(株),金秀建設(株),2197,30,30,20,5.5.31,5.5.31,5.9.27,5.9.27,琉球/本店営業部,琉球/本店営業部,,,,522720,522720,なんよう琉土納入代,なんよう琉土納入代,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,2,,,testuser
,1,3,001,001004,202508,,,,,,30,30,20,,,,,受取手形合計,受取手形合計,,,,2787840,2787840,なんよう琉土納入代,なんよう琉土納入代,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3,,,testuser
,1,4,001,001004,202508,,,東亜建設工業(株),東亜建設工業(株),2198,30,30,20,5.2.28,5.2.28,5.6.30,5.6.30,三菱UFJ/麺町支店,三菱UFJ/麺町支店,,,,5279900,5279900,なんよう琉土納入代,なんよう琉土納入代,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,4,,,testuser
,1,5,001,001004,202508,,,,,,30,30,20,,,,,篭子記録債権合計,篭子記録債権合計,,,,5279900,5279900,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,5,,,testuser
,1,6,001,001004,202508,,,,,,30,30,20,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,1,,,testuser
,1,7,001,001004,202508,,,金秀建設(株),金秀建設(株),2197,30,30,20,5.4.28,5.4.28,5.8.25,5.8.25,沖縄/本店営業部,沖縄/本店営業部,,沖縄/本店営業部,沖縄/本店営業部,20240725135757000,20240725135757000,なんよう琉土納入代,なんよう琉土納入代,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,1,,,testuser
,1,8,001,001004,202508,,,金秀建設(株),金秀建設(株),2197,30,30,20,5.5.31,5.5.31,5.9.27,5.9.27,琉球/本店営業部,琉球/本店営業部,,琉球/本店営業部,琉球/本店営業部,20240725135757000,20240725135757000,なんよう琉土納入代,なんよう琉土納入代,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,2,,,testuser
,1,9,001,001004,202508,,,,,,30,30,20,,,,,受取手形合計,受取手形合計,,受取手形合計,受取手形合計,20240725135757000,20240725135757000,なんよう琉土納入代,なんよう琉土納入代,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3,,,testuser
,1,10,001,001004,202508,,,東亜建設工業(株),東亜建設工業(株),2198,30,30,20,5.2.28,5.2.28,5.6.30,5.6.30,三菱UFJ/麺町支店,三菱UFJ/麺町支店,,三菱UFJ/麺町支店,三菱UFJ/麺町支店,20240725135757000,20240725135757000,なんよう琉土納入代,なんよう琉土納入代,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,4,,,testuser
,1,11,001,001004,202508,,,,,,30,30,20,,,,,篭子記録債権合計,篭子記録債権合計,,篭子記録債権合計,篭子記録債権合計,20240725135757000,20240725135757000,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,5,,,testuser
,1,12,001,001004,202508,,,,,,30,30,20,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,1,,,testuser
,1,13,001,001004,202508,,,金秀建設(株),金秀建設(株),2197,30,30,20,5.4.28,5.4.28,5.8.25,5.8.25,沖縄/本店営業部,沖縄/本店営業部,,沖縄/本店営業部,沖縄/本店営業部,20240725135757000,20240725135757000,なんよう琉土納入代,なんよう琉土納入代,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,1,,,testuser
,1,14,001,001004,202508,,,金秀建設(株),金秀建設(株),2197,30,30,20,5.5.31,5.5.31,5.9.27,5.9.27,琉球/本店営業部,琉球/本店営業部,,琉球/本店営業部,琉球/本店営業部,20240725135757000,20240725135757000,なんよう琉土納入代,なんよう琉土納入代,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,2,,,testuser
